latitude, longitude, Year, TXx
-42.00,147.00,1970, 24.30
-42.00,147.00,1980, 27.00
-42.00,147.00,1990, 27.28
-42.00,147.00,2000, 29.03
-42.00,147.00,2010, 27.44
-42.00,147.00,2020, 31.54
-42.00,147.25,1910, 30.74
-42.00,147.25,1920, 35.71
-42.00,147.25,1930, 31.39
-42.00,147.25,1940, 35.04
-42.00,147.25,1950, 34.21
-42.00,147.25,1960, 34.38
-42.00,147.25,1970, 29.91
-42.00,147.25,1980, 32.14
-42.00,147.25,1990, 33.13
-42.00,147.25,2000, 34.61
-42.00,147.25,2010, 32.08
-42.00,147.25,2020, 37.10
-42.00,147.50,1910, 31.87
-42.00,147.50,1920, 36.79
-42.00,147.50,1930, 32.35
-42.00,147.50,1940, 36.07
-42.00,147.50,1950, 34.95
-42.00,147.50,1960, 35.16
-42.00,147.50,1970, 30.19
-42.00,147.50,1980, 32.13
-42.00,147.50,1990, 34.47
-42.00,147.50,2000, 35.51
-42.00,147.50,2010, 33.26
-42.00,147.50,2020, 37.74
-42.00,147.75,1910, 29.56
-42.00,147.75,1920, 33.88
-42.00,147.75,1930, 29.14
-42.00,147.75,1940, 32.54
-42.00,147.75,1950, 31.98
-42.00,147.75,1960, 31.85
-42.00,147.75,1970, 26.14
-42.00,147.75,1980, 27.93
-42.00,147.75,1990, 31.08
-42.00,147.75,2000, 32.21
-42.00,147.75,2010, 29.43
-42.00,147.75,2020, 33.26
-42.00,148.00,1910, 33.57
-42.00,148.00,1920, 37.41
-42.00,148.00,1930, 32.84
-42.00,148.00,1940, 36.91
-42.00,148.00,1950, 35.66
-42.00,148.00,1960, 35.68
-42.00,148.00,1970, 28.52
-42.00,148.00,1980, 32.32
-42.00,148.00,1990, 35.01
-42.00,148.00,2000, 35.43
-42.00,148.00,2010, 32.78
-42.00,148.00,2020, 36.94
-42.00,148.25,1910, 33.62
-42.00,148.25,1920, 37.10
-42.00,148.25,1930, 32.58
-42.00,148.25,1940, 37.32
-42.00,148.25,1950, 35.61
-42.00,148.25,1960, 35.69
-42.00,148.25,1970, 28.07
-42.00,148.25,1980, 32.72
-42.00,148.25,1990, 34.95
-42.00,148.25,2000, 35.28
-42.00,148.25,2010, 32.15
-42.00,148.25,2020, 36.79
-41.75,145.00,1910, 28.47
-41.75,145.00,1920, 29.01
-41.75,145.00,1930, 24.87
-41.75,145.00,1940, 26.89
-41.75,145.00,1950, 26.23
-41.75,145.00,1960, 31.68
-41.75,145.00,1970, 27.59
-41.75,145.00,1980, 33.14
-41.75,145.00,1990, 28.88
-41.75,145.00,2000, 32.96
-41.75,145.00,2010, 30.00
-41.75,145.00,2020, 31.46
-41.75,145.25,1910, 28.01
-41.75,145.25,1920, 28.46
-41.75,145.25,1930, 24.43
-41.75,145.25,1940, 26.49
-41.75,145.25,1950, 26.46
-41.75,145.25,1960, 31.43
-41.75,145.25,1970, 26.75
-41.75,145.25,1980, 31.80
-41.75,145.25,1990, 28.53
-41.75,145.25,2000, 32.23
-41.75,145.25,2010, 29.73
-41.75,145.25,2020, 31.65
-41.75,145.50,1910, 28.12
-41.75,145.50,1920, 28.43
-41.75,145.50,1930, 24.92
-41.75,145.50,1940, 26.79
-41.75,145.50,1950, 27.66
-41.75,145.50,1960, 31.53
-41.75,145.50,1970, 26.36
-41.75,145.50,1980, 30.99
-41.75,145.50,1990, 28.58
-41.75,145.50,2000, 31.77
-41.75,145.50,2010, 29.92
-41.75,145.50,2020, 32.20
-41.75,145.75,1910, 25.16
-41.75,145.75,1920, 25.19
-41.75,145.75,1930, 22.85
-41.75,145.75,1940, 24.71
-41.75,145.75,1950, 26.26
-41.75,145.75,1960, 29.14
-41.75,145.75,1970, 23.34
-41.75,145.75,1980, 27.44
-41.75,145.75,1990, 26.59
-41.75,145.75,2000, 28.17
-41.75,145.75,2010, 27.39
-41.75,145.75,2020, 29.88
-41.75,146.00,1910, 22.78
-41.75,146.00,1920, 22.87
-41.75,146.00,1930, 21.82
-41.75,146.00,1940, 23.63
-41.75,146.00,1950, 25.38
-41.75,146.00,1960, 27.30
-41.75,146.00,1970, 21.76
-41.75,146.00,1980, 24.71
-41.75,146.00,1990, 25.08
-41.75,146.00,2000, 25.52
-41.75,146.00,2010, 25.42
-41.75,146.00,2020, 28.02
-41.75,146.25,1910, 21.65
-41.75,146.25,1920, 22.38
-41.75,146.25,1930, 21.55
-41.75,146.25,1940, 23.35
-41.75,146.25,1950, 24.86
-41.75,146.25,1960, 26.23
-41.75,146.25,1970, 21.16
-41.75,146.25,1980, 23.17
-41.75,146.25,1990, 24.37
-41.75,146.25,2000, 24.86
-41.75,146.25,2010, 24.32
-41.75,146.25,2020, 27.16
-41.75,146.50,1910, 22.43
-41.75,146.50,1920, 23.99
-41.75,146.50,1930, 22.41
-41.75,146.50,1940, 24.50
-41.75,146.50,1950, 25.26
-41.75,146.50,1960, 26.66
-41.75,146.50,1970, 22.02
-41.75,146.50,1980, 23.73
-41.75,146.50,1990, 25.04
-41.75,146.50,2000, 25.87
-41.75,146.50,2010, 24.59
-41.75,146.50,2020, 27.99
-41.75,146.75,1910, 23.95
-41.75,146.75,1920, 26.24
-41.75,146.75,1930, 24.47
-41.75,146.75,1940, 26.63
-41.75,146.75,1950, 26.30
-41.75,146.75,1960, 27.76
-41.75,146.75,1970, 23.42
-41.75,146.75,1980, 25.29
-41.75,146.75,1990, 26.19
-41.75,146.75,2000, 27.45
-41.75,146.75,2010, 25.73
-41.75,146.75,2020, 29.56
-41.75,147.00,1910, 30.95
-41.75,147.00,1920, 33.77
-41.75,147.00,1930, 32.10
-41.75,147.00,1940, 34.06
-41.75,147.00,1950, 33.18
-41.75,147.00,1960, 34.33
-41.75,147.00,1970, 30.33
-41.75,147.00,1980, 32.10
-41.75,147.00,1990, 32.59
-41.75,147.00,2000, 34.34
-41.75,147.00,2010, 32.24
-41.75,147.00,2020, 36.42
-41.75,147.25,1910, 30.32
-41.75,147.25,1920, 33.82
-41.75,147.25,1930, 32.01
-41.75,147.25,1940, 34.13
-41.75,147.25,1950, 32.71
-41.75,147.25,1960, 33.81
-41.75,147.25,1970, 29.78
-41.75,147.25,1980, 31.47
-41.75,147.25,1990, 32.34
-41.75,147.25,2000, 34.19
-41.75,147.25,2010, 31.53
-41.75,147.25,2020, 36.31
-41.75,147.50,1910, 30.48
-41.75,147.50,1920, 34.93
-41.75,147.50,1930, 32.66
-41.75,147.50,1940, 35.05
-41.75,147.50,1950, 33.54
-41.75,147.50,1960, 34.86
-41.75,147.50,1970, 30.29
-41.75,147.50,1980, 31.90
-41.75,147.50,1990, 33.57
-41.75,147.50,2000, 35.21
-41.75,147.50,2010, 32.61
-41.75,147.50,2020, 37.10
-41.75,147.75,1910, 30.58
-41.75,147.75,1920, 34.98
-41.75,147.75,1930, 31.79
-41.75,147.75,1940, 34.38
-41.75,147.75,1950, 33.62
-41.75,147.75,1960, 34.96
-41.75,147.75,1970, 29.60
-41.75,147.75,1980, 31.00
-41.75,147.75,1990, 33.74
-41.75,147.75,2000, 35.10
-41.75,147.75,2010, 32.42
-41.75,147.75,2020, 36.21
-41.75,148.00,1910, 28.69
-41.75,148.00,1920, 31.97
-41.75,148.00,1930, 28.09
-41.75,148.00,1940, 32.26
-41.75,148.00,1950, 31.01
-41.75,148.00,1960, 32.40
-41.75,148.00,1970, 26.25
-41.75,148.00,1980, 28.02
-41.75,148.00,1990, 31.13
-41.75,148.00,2000, 32.43
-41.75,148.00,2010, 29.34
-41.75,148.00,2020, 33.45
-41.75,148.25,1910, 32.31
-41.75,148.25,1920, 34.83
-41.75,148.25,1930, 30.91
-41.75,148.25,1940, 36.02
-41.75,148.25,1950, 34.56
-41.75,148.25,1960, 35.83
-41.75,148.25,1970, 28.38
-41.75,148.25,1980, 32.39
-41.75,148.25,1990, 34.52
-41.75,148.25,2000, 35.25
-41.75,148.25,2010, 32.27
-41.75,148.25,2020, 36.79
-41.50,144.75,1910, 26.85
-41.50,144.75,1920, 26.22
-41.50,144.75,1930, 24.60
-41.50,144.75,1940, 25.57
-41.50,144.75,1950, 27.40
-41.50,144.75,1960, 31.77
-41.50,144.75,1970, 25.59
-41.50,144.75,1980, 30.82
-41.50,144.75,1990, 27.59
-41.50,144.75,2000, 30.75
-41.50,144.75,2010, 28.87
-41.50,144.75,2020, 29.22
-41.50,145.00,1910, 25.62
-41.50,145.00,1920, 25.10
-41.50,145.00,1930, 23.28
-41.50,145.00,1940, 23.71
-41.50,145.00,1950, 25.99
-41.50,145.00,1960, 30.54
-41.50,145.00,1970, 24.07
-41.50,145.00,1980, 28.82
-41.50,145.00,1990, 26.37
-41.50,145.00,2000, 29.67
-41.50,145.00,2010, 27.32
-41.50,145.00,2020, 28.77
-41.50,145.25,1910, 26.32
-41.50,145.25,1920, 25.89
-41.50,145.25,1930, 24.09
-41.50,145.25,1940, 24.52
-41.50,145.25,1950, 27.11
-41.50,145.25,1960, 31.31
-41.50,145.25,1970, 25.14
-41.50,145.25,1980, 29.02
-41.50,145.25,1990, 27.98
-41.50,145.25,2000, 30.43
-41.50,145.25,2010, 27.86
-41.50,145.25,2020, 30.08
-41.50,145.50,1910, 23.25
-41.50,145.50,1920, 22.76
-41.50,145.50,1930, 21.50
-41.50,145.50,1940, 21.70
-41.50,145.50,1950, 25.02
-41.50,145.50,1960, 28.66
-41.50,145.50,1970, 23.07
-41.50,145.50,1980, 25.69
-41.50,145.50,1990, 26.39
-41.50,145.50,2000, 27.46
-41.50,145.50,2010, 25.16
-41.50,145.50,2020, 28.05
-41.50,145.75,1910, 22.43
-41.50,145.75,1920, 22.86
-41.50,145.75,1930, 22.44
-41.50,145.75,1940, 22.17
-41.50,145.75,1950, 24.92
-41.50,145.75,1960, 27.86
-41.50,145.75,1970, 23.26
-41.50,145.75,1980, 24.67
-41.50,145.75,1990, 26.55
-41.50,145.75,2000, 26.77
-41.50,145.75,2010, 25.37
-41.50,145.75,2020, 27.75
-41.50,146.00,1910, 23.23
-41.50,146.00,1920, 23.70
-41.50,146.00,1930, 24.34
-41.50,146.00,1940, 23.69
-41.50,146.00,1950, 25.54
-41.50,146.00,1960, 27.78
-41.50,146.00,1970, 24.11
-41.50,146.00,1980, 24.58
-41.50,146.00,1990, 27.24
-41.50,146.00,2000, 27.48
-41.50,146.00,2010, 26.83
-41.50,146.00,2020, 28.15
-41.50,146.25,1910, 24.21
-41.50,146.25,1920, 24.79
-41.50,146.25,1930, 25.66
-41.50,146.25,1940, 25.28
-41.50,146.25,1950, 26.17
-41.50,146.25,1960, 27.86
-41.50,146.25,1970, 24.91
-41.50,146.25,1980, 25.36
-41.50,146.25,1990, 27.86
-41.50,146.25,2000, 28.03
-41.50,146.25,2010, 27.86
-41.50,146.25,2020, 28.84
-41.50,146.50,1910, 27.81
-41.50,146.50,1920, 28.70
-41.50,146.50,1930, 28.97
-41.50,146.50,1940, 29.33
-41.50,146.50,1950, 29.60
-41.50,146.50,1960, 30.89
-41.50,146.50,1970, 28.38
-41.50,146.50,1980, 28.60
-41.50,146.50,1990, 31.01
-41.50,146.50,2000, 31.21
-41.50,146.50,2010, 31.18
-41.50,146.50,2020, 32.49
-41.50,146.75,1910, 28.42
-41.50,146.75,1920, 29.66
-41.50,146.75,1930, 29.07
-41.50,146.75,1940, 30.73
-41.50,146.75,1950, 29.94
-41.50,146.75,1960, 31.32
-41.50,146.75,1970, 28.67
-41.50,146.75,1980, 29.04
-41.50,146.75,1990, 31.30
-41.50,146.75,2000, 31.50
-41.50,146.75,2010, 31.55
-41.50,146.75,2020, 33.59
-41.50,147.00,1910, 29.64
-41.50,147.00,1920, 31.59
-41.50,147.00,1930, 30.88
-41.50,147.00,1940, 32.58
-41.50,147.00,1950, 31.42
-41.50,147.00,1960, 32.49
-41.50,147.00,1970, 29.65
-41.50,147.00,1980, 30.82
-41.50,147.00,1990, 32.04
-41.50,147.00,2000, 32.65
-41.50,147.00,2010, 32.27
-41.50,147.00,2020, 35.20
-41.50,147.25,1910, 30.29
-41.50,147.25,1920, 32.83
-41.50,147.25,1930, 32.05
-41.50,147.25,1940, 33.56
-41.50,147.25,1950, 32.35
-41.50,147.25,1960, 33.56
-41.50,147.25,1970, 30.21
-41.50,147.25,1980, 31.77
-41.50,147.25,1990, 32.44
-41.50,147.25,2000, 33.60
-41.50,147.25,2010, 32.34
-41.50,147.25,2020, 36.09
-41.50,147.50,1910, 28.18
-41.50,147.50,1920, 31.20
-41.50,147.50,1930, 30.33
-41.50,147.50,1940, 31.82
-41.50,147.50,1950, 30.57
-41.50,147.50,1960, 32.68
-41.50,147.50,1970, 28.53
-41.50,147.50,1980, 29.54
-41.50,147.50,1990, 31.13
-41.50,147.50,2000, 32.38
-41.50,147.50,2010, 30.20
-41.50,147.50,2020, 34.51
-41.50,147.75,1910, 26.15
-41.50,147.75,1920, 29.90
-41.50,147.75,1930, 28.48
-41.50,147.75,1940, 31.13
-41.50,147.75,1950, 29.61
-41.50,147.75,1960, 32.33
-41.50,147.75,1970, 27.33
-41.50,147.75,1980, 27.80
-41.50,147.75,1990, 30.44
-41.50,147.75,2000, 31.62
-41.50,147.75,2010, 29.30
-41.50,147.75,2020, 32.71
-41.50,148.00,1910, 29.36
-41.50,148.00,1920, 31.62
-41.50,148.00,1930, 29.18
-41.50,148.00,1940, 33.98
-41.50,148.00,1950, 32.21
-41.50,148.00,1960, 35.21
-41.50,148.00,1970, 29.16
-41.50,148.00,1980, 30.47
-41.50,148.00,1990, 33.16
-41.50,148.00,2000, 33.87
-41.50,148.00,2010, 31.75
-41.50,148.00,2020, 35.31
-41.50,148.25,1910, 30.80
-41.50,148.25,1920, 31.51
-41.50,148.25,1930, 28.65
-41.50,148.25,1940, 35.40
-41.50,148.25,1950, 33.37
-41.50,148.25,1960, 36.24
-41.50,148.25,1970, 29.61
-41.50,148.25,1980, 32.42
-41.50,148.25,1990, 34.14
-41.50,148.25,2000, 34.64
-41.50,148.25,2010, 32.52
-41.50,148.25,2020, 36.32
-41.25,144.75,1910, 27.72
-41.25,144.75,1920, 24.63
-41.25,144.75,1930, 24.02
-41.25,144.75,1940, 24.53
-41.25,144.75,1950, 28.04
-41.25,144.75,1960, 31.92
-41.25,144.75,1970, 24.14
-41.25,144.75,1980, 28.26
-41.25,144.75,1990, 26.60
-41.25,144.75,2000, 29.74
-41.25,144.75,2010, 28.09
-41.25,144.75,2020, 28.16
-41.25,145.00,1910, 27.40
-41.25,145.00,1920, 23.99
-41.25,145.00,1930, 24.17
-41.25,145.00,1940, 24.01
-41.25,145.00,1950, 27.66
-41.25,145.00,1960, 31.26
-41.25,145.00,1970, 24.34
-41.25,145.00,1980, 27.42
-41.25,145.00,1990, 26.74
-41.25,145.00,2000, 29.29
-41.25,145.00,2010, 27.46
-41.25,145.00,2020, 27.73
-41.25,145.25,1910, 25.94
-41.25,145.25,1920, 22.92
-41.25,145.25,1930, 23.07
-41.25,145.25,1940, 22.49
-41.25,145.25,1950, 26.38
-41.25,145.25,1960, 29.61
-41.25,145.25,1970, 23.62
-41.25,145.25,1980, 25.44
-41.25,145.25,1990, 26.44
-41.25,145.25,2000, 27.76
-41.25,145.25,2010, 26.23
-41.25,145.25,2020, 26.90
-41.25,145.50,1910, 26.75
-41.25,145.50,1920, 24.08
-41.25,145.50,1930, 24.18
-41.25,145.50,1940, 23.56
-41.25,145.50,1950, 27.14
-41.25,145.50,1960, 29.71
-41.25,145.50,1970, 24.99
-41.25,145.50,1980, 26.37
-41.25,145.50,1990, 27.96
-41.25,145.50,2000, 28.82
-41.25,145.50,2010, 27.28
-41.25,145.50,2020, 27.82
-41.25,145.75,1910, 25.26
-41.25,145.75,1920, 23.14
-41.25,145.75,1930, 23.11
-41.25,145.75,1940, 22.38
-41.25,145.75,1950, 25.28
-41.25,145.75,1960, 27.77
-41.25,145.75,1970, 24.40
-41.25,145.75,1980, 25.22
-41.25,145.75,1990, 27.33
-41.25,145.75,2000, 27.72
-41.25,145.75,2010, 27.86
-41.25,145.75,2020, 26.68
-41.25,146.00,1910, 25.59
-41.25,146.00,1920, 24.71
-41.25,146.00,1930, 25.44
-41.25,146.00,1940, 23.23
-41.25,146.00,1950, 25.33
-41.25,146.00,1960, 28.06
-41.25,146.00,1970, 25.78
-41.25,146.00,1980, 26.71
-41.25,146.00,1990, 28.86
-41.25,146.00,2000, 28.56
-41.25,146.00,2010, 29.96
-41.25,146.00,2020, 27.97
-41.25,146.25,1910, 26.37
-41.25,146.25,1920, 26.67
-41.25,146.25,1930, 27.79
-41.25,146.25,1940, 26.04
-41.25,146.25,1950, 27.08
-41.25,146.25,1960, 28.90
-41.25,146.25,1970, 27.36
-41.25,146.25,1980, 28.08
-41.25,146.25,1990, 30.29
-41.25,146.25,2000, 29.38
-41.25,146.25,2010, 31.29
-41.25,146.25,2020, 29.59
-41.25,146.50,1910, 26.26
-41.25,146.50,1920, 26.95
-41.25,146.50,1930, 28.13
-41.25,146.50,1940, 26.97
-41.25,146.50,1950, 27.49
-41.25,146.50,1960, 28.83
-41.25,146.50,1970, 27.56
-41.25,146.50,1980, 28.09
-41.25,146.50,1990, 30.29
-41.25,146.50,2000, 29.10
-41.25,146.50,2010, 30.83
-41.25,146.50,2020, 30.25
-41.25,146.75,1910, 25.45
-41.25,146.75,1920, 26.32
-41.25,146.75,1930, 27.05
-41.25,146.75,1940, 26.93
-41.25,146.75,1950, 26.67
-41.25,146.75,1960, 28.14
-41.25,146.75,1970, 26.57
-41.25,146.75,1980, 26.95
-41.25,146.75,1990, 29.13
-41.25,146.75,2000, 28.00
-41.25,146.75,2010, 29.26
-41.25,146.75,2020, 30.13
-41.25,147.00,1910, 27.81
-41.25,147.00,1920, 29.22
-41.25,147.00,1930, 28.80
-41.25,147.00,1940, 30.16
-41.25,147.00,1950, 29.38
-41.25,147.00,1960, 30.87
-41.25,147.00,1970, 28.70
-41.25,147.00,1980, 29.21
-41.25,147.00,1990, 30.99
-41.25,147.00,2000, 30.37
-41.25,147.00,2010, 30.88
-41.25,147.00,2020, 33.14
-41.25,147.25,1910, 27.99
-41.25,147.25,1920, 29.10
-41.25,147.25,1930, 28.90
-41.25,147.25,1940, 30.51
-41.25,147.25,1950, 29.15
-41.25,147.25,1960, 31.32
-41.25,147.25,1970, 28.18
-41.25,147.25,1980, 29.01
-41.25,147.25,1990, 30.33
-41.25,147.25,2000, 30.26
-41.25,147.25,2010, 29.97
-41.25,147.25,2020, 33.23
-41.25,147.50,1910, 28.88
-41.25,147.50,1920, 29.43
-41.25,147.50,1930, 29.14
-41.25,147.50,1940, 31.55
-41.25,147.50,1950, 29.79
-41.25,147.50,1960, 32.75
-41.25,147.50,1970, 28.49
-41.25,147.50,1980, 28.98
-41.25,147.50,1990, 30.82
-41.25,147.50,2000, 31.03
-41.25,147.50,2010, 29.92
-41.25,147.50,2020, 33.53
-41.25,147.75,1910, 29.44
-41.25,147.75,1920, 29.14
-41.25,147.75,1930, 28.44
-41.25,147.75,1940, 32.24
-41.25,147.75,1950, 30.29
-41.25,147.75,1960, 33.94
-41.25,147.75,1970, 28.73
-41.25,147.75,1980, 28.73
-41.25,147.75,1990, 31.41
-41.25,147.75,2000, 31.62
-41.25,147.75,2010, 30.30
-41.25,147.75,2020, 32.92
-41.25,148.00,1910, 28.92
-41.25,148.00,1920, 27.52
-41.25,148.00,1930, 27.78
-41.25,148.00,1940, 32.38
-41.25,148.00,1950, 29.91
-41.25,148.00,1960, 34.00
-41.25,148.00,1970, 28.25
-41.25,148.00,1980, 28.89
-41.25,148.00,1990, 31.18
-41.25,148.00,2000, 31.27
-41.25,148.00,2010, 30.05
-41.25,148.00,2020, 32.59
-41.25,148.25,1910, 30.62
-41.25,148.25,1920, 28.28
-41.25,148.25,1930, 29.67
-41.25,148.25,1940, 34.77
-41.25,148.25,1950, 31.72
-41.25,148.25,1960, 36.09
-41.25,148.25,1970, 29.98
-41.25,148.25,1980, 31.75
-41.25,148.25,1990, 33.02
-41.25,148.25,2000, 33.03
-41.25,148.25,2010, 31.94
-41.25,148.25,2020, 34.53
-41.00,144.50,1910, 28.82
-41.00,144.50,1920, 25.69
-41.00,144.50,1930, 24.96
-41.00,144.50,1940, 26.43
-41.00,144.50,1950, 28.87
-41.00,144.50,1960, 32.55
-41.00,144.50,1970, 24.65
-41.00,144.50,1980, 27.43
-41.00,144.50,1990, 27.51
-41.00,144.50,2000, 29.75
-41.00,144.50,2010, 28.10
-41.00,144.50,2020, 28.07
-41.00,144.75,1910, 28.80
-41.00,144.75,1920, 24.62
-41.00,144.75,1930, 25.11
-41.00,144.75,1940, 26.01
-41.00,144.75,1950, 28.48
-41.00,144.75,1960, 31.86
-41.00,144.75,1970, 24.18
-41.00,144.75,1980, 26.82
-41.00,144.75,1990, 26.46
-41.00,144.75,2000, 29.49
-41.00,144.75,2010, 27.60
-41.00,144.75,2020, 27.75
-41.00,145.00,1910, 28.82
-41.00,145.00,1920, 25.11
-41.00,145.00,1930, 25.82
-41.00,145.00,1940, 26.19
-41.00,145.00,1950, 28.89
-41.00,145.00,1960, 31.75
-41.00,145.00,1970, 24.94
-41.00,145.00,1980, 26.80
-41.00,145.00,1990, 27.16
-41.00,145.00,2000, 29.54
-41.00,145.00,2010, 27.61
-41.00,145.00,2020, 27.81
-41.00,145.25,1910, 28.20
-41.00,145.25,1920, 24.61
-41.00,145.25,1930, 25.34
-41.00,145.25,1940, 25.21
-41.00,145.25,1950, 28.15
-41.00,145.25,1960, 30.53
-41.00,145.25,1970, 24.74
-41.00,145.25,1980, 26.70
-41.00,145.25,1990, 27.50
-41.00,145.25,2000, 28.84
-41.00,145.25,2010, 26.98
-41.00,145.25,2020, 26.93
-41.00,145.50,1910, 27.90
-41.00,145.50,1920, 24.66
-41.00,145.50,1930, 25.10
-41.00,145.50,1940, 24.57
-41.00,145.50,1950, 27.60
-41.00,145.50,1960, 29.61
-41.00,145.50,1970, 25.07
-41.00,145.50,1980, 26.88
-41.00,145.50,1990, 28.15
-41.00,145.50,2000, 29.14
-41.00,145.50,2010, 28.05
-41.00,145.50,2020, 26.89
-41.00,145.75,1910, 28.38
-41.00,145.75,1920, 25.85
-41.00,145.75,1930, 25.90
-41.00,145.75,1940, 24.79
-41.00,145.75,1950, 27.64
-41.00,145.75,1960, 29.82
-41.00,145.75,1970, 26.59
-41.00,145.75,1980, 28.23
-41.00,145.75,1990, 30.01
-41.00,145.75,2000, 30.11
-41.00,145.75,2010, 31.33
-41.00,145.75,2020, 28.15
-41.00,146.00,1910, 27.08
-41.00,146.00,1920, 25.83
-41.00,146.00,1930, 25.66
-41.00,146.00,1940, 23.88
-41.00,146.00,1950, 25.32
-41.00,146.00,1960, 28.55
-41.00,146.00,1970, 26.74
-41.00,146.00,1980, 27.98
-41.00,146.00,1990, 30.09
-41.00,146.00,2000, 29.20
-41.00,146.00,2010, 31.98
-41.00,146.00,2020, 27.92
-41.00,146.50,1910, 25.54
-41.00,146.50,1920, 26.97
-41.00,146.50,1930, 27.52
-41.00,146.50,1940, 25.92
-41.00,146.50,1950, 25.95
-41.00,146.50,1960, 28.09
-41.00,146.50,1970, 27.17
-41.00,146.50,1980, 27.79
-41.00,146.50,1990, 29.93
-41.00,146.50,2000, 29.08
-41.00,146.50,2010, 30.49
-41.00,146.50,2020, 28.49
-41.00,146.75,1910, 25.51
-41.00,146.75,1920, 27.18
-41.00,146.75,1930, 27.53
-41.00,146.75,1940, 26.79
-41.00,146.75,1950, 26.39
-41.00,146.75,1960, 28.41
-41.00,146.75,1970, 27.30
-41.00,146.75,1980, 27.81
-41.00,146.75,1990, 29.76
-41.00,146.75,2000, 29.21
-41.00,146.75,2010, 29.44
-41.00,146.75,2020, 29.40
-41.00,147.00,1910, 26.30
-41.00,147.00,1920, 27.77
-41.00,147.00,1930, 27.88
-41.00,147.00,1940, 28.15
-41.00,147.00,1950, 27.34
-41.00,147.00,1960, 29.73
-41.00,147.00,1970, 27.76
-41.00,147.00,1980, 28.08
-41.00,147.00,1990, 29.98
-41.00,147.00,2000, 29.25
-41.00,147.00,2010, 29.17
-41.00,147.00,2020, 30.90
-41.00,147.25,1910, 28.04
-41.00,147.25,1920, 28.31
-41.00,147.25,1930, 28.38
-41.00,147.25,1940, 30.10
-41.00,147.25,1950, 28.36
-41.00,147.25,1960, 31.47
-41.00,147.25,1970, 28.33
-41.00,147.25,1980, 28.82
-41.00,147.25,1990, 30.43
-41.00,147.25,2000, 29.28
-41.00,147.25,2010, 29.36
-41.00,147.25,2020, 32.23
-41.00,147.50,1910, 29.60
-41.00,147.50,1920, 28.47
-41.00,147.50,1930, 28.61
-41.00,147.50,1940, 31.88
-41.00,147.50,1950, 29.26
-41.00,147.50,1960, 33.15
-41.00,147.50,1970, 28.79
-41.00,147.50,1980, 29.03
-41.00,147.50,1990, 30.98
-41.00,147.50,2000, 30.21
-41.00,147.50,2010, 29.69
-41.00,147.50,2020, 32.60
-41.00,147.75,1910, 30.22
-41.00,147.75,1920, 27.68
-41.00,147.75,1930, 28.36
-41.00,147.75,1940, 32.62
-41.00,147.75,1950, 29.17
-41.00,147.75,1960, 33.86
-41.00,147.75,1970, 28.56
-41.00,147.75,1980, 28.49
-41.00,147.75,1990, 30.86
-41.00,147.75,2000, 30.20
-41.00,147.75,2010, 29.69
-41.00,147.75,2020, 31.22
-41.00,148.00,1910, 31.04
-41.00,148.00,1920, 27.74
-41.00,148.00,1930, 29.42
-41.00,148.00,1940, 33.65
-41.00,148.00,1950, 29.77
-41.00,148.00,1960, 34.85
-41.00,148.00,1970, 29.08
-41.00,148.00,1980, 29.92
-41.00,148.00,1990, 31.26
-41.00,148.00,2000, 30.57
-41.00,148.00,2010, 30.28
-41.00,148.00,2020, 31.31
-41.00,148.25,1910, 31.07
-41.00,148.25,1920, 27.50
-41.00,148.25,1930, 29.62
-41.00,148.25,1940, 33.99
-41.00,148.25,1950, 29.77
-41.00,148.25,1960, 35.21
-41.00,148.25,1970, 29.36
-41.00,148.25,1980, 30.65
-41.00,148.25,1990, 31.22
-41.00,148.25,2000, 30.52
-41.00,148.25,2010, 30.51
-41.00,148.25,2020, 31.42
-40.75,144.75,1910, 29.92
-40.75,144.75,1920, 26.04
-40.75,144.75,1930, 25.71
-40.75,144.75,1940, 27.94
-40.75,144.75,1950, 29.47
-40.75,144.75,1960, 32.36
-40.75,144.75,1970, 24.77
-40.75,144.75,1980, 26.76
-40.75,144.75,1990, 27.09
-40.75,144.75,2000, 29.81
-40.75,144.75,2010, 27.86
-40.75,144.75,2020, 28.07
-40.75,145.00,1910, 29.77
-40.75,145.00,1920, 26.30
-40.75,145.00,1930, 26.42
-40.75,145.00,1940, 27.92
-40.75,145.00,1950, 29.76
-40.75,145.00,1960, 32.06
-40.75,145.00,1970, 25.31
-40.75,145.00,1980, 26.97
-40.75,145.00,1990, 27.38
-40.75,145.00,2000, 29.83
-40.75,145.00,2010, 27.67
-40.75,145.00,2020, 28.00
-40.75,145.25,1910, 29.37
-40.75,145.25,1920, 26.34
-40.75,145.25,1930, 26.74
-40.75,145.25,1940, 27.61
-40.75,145.25,1950, 29.72
-40.75,145.25,1960, 31.40
-40.75,145.25,1970, 25.62
-40.75,145.25,1980, 27.88
-40.75,145.25,1990, 28.37
-40.75,145.25,2000, 29.92
-40.75,145.25,2010, 27.40
-40.75,145.25,2020, 27.28
-40.75,148.00,1910, 31.21
-40.75,148.00,1920, 27.68
-40.75,148.00,1930, 29.25
-40.75,148.00,1940, 33.88
-40.75,148.00,1950, 29.18
-40.75,148.00,1960, 34.49
-40.75,148.00,1970, 28.64
-40.75,148.00,1980, 29.70
-40.75,148.00,1990, 30.47
-40.75,148.00,2000, 29.04
-40.75,148.00,2010, 29.57
-40.75,148.00,2020, 28.69
