latitude,longitude,Year,TMm
-42.00,147.25,2020, 10.83
-42.00,147.50,1910, 11.36
-42.00,147.50,1920, 11.19
-42.00,147.50,1930, 11.30
-42.00,147.50,1940, 11.10
-42.00,147.50,1950, 11.10
-42.00,147.50,1960, 11.06
-42.00,147.50,1970, 10.92
-42.00,147.50,1980, 11.68
-42.00,147.50,1990, 11.54
-42.00,147.50,2000, 11.89
-42.00,147.50,2010, 11.66
-42.00,147.50,2020, 11.50
-42.00,147.75,1910,9.02
-42.00,147.75,1920,8.84
-42.00,147.75,1930,8.96
-42.00,147.75,1940,8.79
-42.00,147.75,1950,8.71
-42.00,147.75,1960,8.63
-42.00,147.75,1970,8.60
-42.00,147.75,1980,9.32
-42.00,147.75,1990,9.20
-42.00,147.75,2000,9.55
-42.00,147.75,2010,9.33
-42.00,147.75,2020,9.21
-42.00,148.00,1910, 12.58
-42.00,148.00,1920, 12.38
-42.00,148.00,1930, 12.51
-42.00,148.00,1940, 12.37
-42.00,148.00,1950, 12.22
-42.00,148.00,1960, 12.09
-42.00,148.00,1970, 12.20
-42.00,148.00,1980, 12.85
-42.00,148.00,1990, 12.74
-42.00,148.00,2000, 13.09
-42.00,148.00,2010, 12.90
-42.00,148.00,2020, 12.80
-42.00,148.25,1910, 13.22
-42.00,148.25,1920, 13.01
-42.00,148.25,1930, 13.14
-42.00,148.25,1940, 13.03
-42.00,148.25,1950, 12.79
-42.00,148.25,1960, 12.63
-42.00,148.25,1970, 12.88
-42.00,148.25,1980, 13.46
-42.00,148.25,1990, 13.34
-42.00,148.25,2000, 13.71
-42.00,148.25,2010, 13.56
-42.00,148.25,2020, 13.47
-41.75,145.00,1910, 12.05
-41.75,145.00,1920, 11.89
-41.75,145.00,1930, 11.97
-41.75,145.00,1940, 11.59
-41.75,145.00,1950, 11.89
-41.75,145.00,1960, 11.77
-41.75,145.00,1970, 11.93
-41.75,145.00,1980, 12.70
-41.75,145.00,1990, 12.68
-41.75,145.00,2000, 13.02
-41.75,145.00,2010, 12.67
-41.75,145.00,2020, 12.55
-41.75,145.25,1910, 10.84
-41.75,145.25,1920, 10.69
-41.75,145.25,1930, 10.76
-41.75,145.25,1940, 10.40
-41.75,145.25,1950, 10.67
-41.75,145.25,1960, 10.56
-41.75,145.25,1970, 10.69
-41.75,145.25,1980, 11.46
-41.75,145.25,1990, 11.45
-41.75,145.25,2000, 11.76
-41.75,145.25,2010, 11.44
-41.75,145.25,2020, 11.31
-41.75,145.50,1910, 10.50
-41.75,145.50,1920, 10.36
-41.75,145.50,1930, 10.44
-41.75,145.50,1940, 10.08
-41.75,145.50,1950, 10.37
-41.75,145.50,1960, 10.27
-41.75,145.50,1970, 10.36
-41.75,145.50,1980, 11.14
-41.75,145.50,1990, 11.12
-41.75,145.50,2000, 11.42
-41.75,145.50,2010, 11.13
-41.75,145.50,2020, 10.98
-41.75,145.75,1910,7.92
-41.75,145.75,1920,7.79
-41.75,145.75,1930,7.88
-41.75,145.75,1940,7.53
-41.75,145.75,1950,7.82
-41.75,145.75,1960,7.72
-41.75,145.75,1970,7.77
-41.75,145.75,1980,8.55
-41.75,145.75,1990,8.52
-41.75,145.75,2000,8.80
-41.75,145.75,2010,8.57
-41.75,145.75,2020,8.38
-41.75,146.00,1910,6.11
-41.75,146.00,1920,6.01
-41.75,146.00,1930,6.12
-41.75,146.00,1940,5.75
-41.75,146.00,1950,5.97
-41.75,146.00,1960,5.88
-41.75,146.00,1970,5.89
-41.75,146.00,1980,6.68
-41.75,146.00,1990,6.64
-41.75,146.00,2000,6.91
-41.75,146.00,2010,6.73
-41.75,146.00,2020,6.51
-41.75,146.25,1910,5.04
-41.75,146.25,1920,4.97
-41.75,146.25,1930,5.08
-41.75,146.25,1940,4.73
-41.75,146.25,1950,4.91
-41.75,146.25,1960,4.85
-41.75,146.25,1970,4.82
-41.75,146.25,1980,5.62
-41.75,146.25,1990,5.57
-41.75,146.25,2000,5.84
-41.75,146.25,2010,5.70
-41.75,146.25,2020,5.45
-41.75,146.50,1910,5.27
-41.75,146.50,1920,5.22
-41.75,146.50,1930,5.33
-41.75,146.50,1940,4.98
-41.75,146.50,1950,5.15
-41.75,146.50,1960,5.10
-41.75,146.50,1970,5.03
-41.75,146.50,1980,5.85
-41.75,146.50,1990,5.78
-41.75,146.50,2000,6.05
-41.75,146.50,2010,5.95
-41.75,146.50,2020,5.67
-41.75,146.75,1910,6.10
-41.75,146.75,1920,6.05
-41.75,146.75,1930,6.15
-41.75,146.75,1940,5.82
-41.75,146.75,1950,5.98
-41.75,146.75,1960,5.94
-41.75,146.75,1970,5.82
-41.75,146.75,1980,6.66
-41.75,146.75,1990,6.58
-41.75,146.75,2000,6.84
-41.75,146.75,2010,6.75
-41.75,146.75,2020,6.48
-41.75,147.00,1910, 11.27
-41.75,147.00,1920, 11.21
-41.75,147.00,1930, 11.30
-41.75,147.00,1940, 10.99
-41.75,147.00,1950, 11.13
-41.75,147.00,1960, 11.11
-41.75,147.00,1970, 10.96
-41.75,147.00,1980, 11.75
-41.75,147.00,1990, 11.67
-41.75,147.00,2000, 11.93
-41.75,147.00,2010, 11.83
-41.75,147.00,2020, 11.56
-41.75,147.25,1910, 10.74
-41.75,147.25,1920, 10.66
-41.75,147.25,1930, 10.75
-41.75,147.25,1940, 10.45
-41.75,147.25,1950, 10.56
-41.75,147.25,1960, 10.54
-41.75,147.25,1970, 10.39
-41.75,147.25,1980, 11.15
-41.75,147.25,1990, 11.09
-41.75,147.25,2000, 11.33
-41.75,147.25,2010, 11.21
-41.75,147.25,2020, 10.97
-41.75,147.50,1910, 11.35
-41.75,147.50,1920, 11.24
-41.75,147.50,1930, 11.33
-41.75,147.50,1940, 11.06
-41.75,147.50,1950, 11.13
-41.75,147.50,1960, 11.08
-41.75,147.50,1970, 10.98
-41.75,147.50,1980, 11.73
-41.75,147.50,1990, 11.68
-41.75,147.50,2000, 11.93
-41.75,147.50,2010, 11.78
-41.75,147.50,2020, 11.58
-41.75,147.75,1910, 11.25
-41.75,147.75,1920, 11.11
-41.75,147.75,1930, 11.22
-41.75,147.75,1940, 10.97
-41.75,147.75,1950, 10.99
-41.75,147.75,1960, 10.90
-41.75,147.75,1970, 10.90
-41.75,147.75,1980, 11.61
-41.75,147.75,1990, 11.56
-41.75,147.75,2000, 11.81
-41.75,147.75,2010, 11.66
-41.75,147.75,2020, 11.50
-41.75,148.00,1910,9.21
-41.75,148.00,1920,9.05
-41.75,148.00,1930,9.16
-41.75,148.00,1940,8.94
-41.75,148.00,1950,8.89
-41.75,148.00,1960,8.76
-41.75,148.00,1970,8.89
-41.75,148.00,1980,9.55
-41.75,148.00,1990,9.49
-41.75,148.00,2000,9.76
-41.75,148.00,2010,9.64
-41.75,148.00,2020,9.50
-41.75,148.25,1910, 13.02
-41.75,148.25,1920, 12.85
-41.75,148.25,1930, 12.97
-41.75,148.25,1940, 12.77
-41.75,148.25,1950, 12.61
-41.75,148.25,1960, 12.46
-41.75,148.25,1970, 12.73
-41.75,148.25,1980, 13.31
-41.75,148.25,1990, 13.22
-41.75,148.25,2000, 13.51
-41.75,148.25,2010, 13.44
-41.75,148.25,2020, 13.30
-41.50,144.75,1910, 12.30
-41.50,144.75,1920, 12.02
-41.50,144.75,1930, 12.24
-41.50,144.75,1940, 11.66
-41.50,144.75,1950, 12.14
-41.50,144.75,1960, 11.92
-41.50,144.75,1970, 12.22
-41.50,144.75,1980, 12.92
-41.50,144.75,1990, 12.93
-41.50,144.75,2000, 13.34
-41.50,144.75,2010, 13.02
-41.50,144.75,2020, 12.83
-41.50,145.00,1910, 10.49
-41.50,145.00,1920, 10.20
-41.50,145.00,1930, 10.42
-41.50,145.00,1940,9.83
-41.50,145.00,1950, 10.32
-41.50,145.00,1960, 10.11
-41.50,145.00,1970, 10.39
-41.50,145.00,1980, 11.09
-41.50,145.00,1990, 11.13
-41.50,145.00,2000, 11.48
-41.50,145.00,2010, 11.19
-41.50,145.00,2020, 11.02
-41.50,145.25,1910, 11.00
-41.50,145.25,1920, 10.71
-41.50,145.25,1930, 10.95
-41.50,145.25,1940, 10.35
-41.50,145.25,1950, 10.83
-41.50,145.25,1960, 10.62
-41.50,145.25,1970, 10.88
-41.50,145.25,1980, 11.60
-41.50,145.25,1990, 11.66
-41.50,145.25,2000, 11.95
-41.50,145.25,2010, 11.71
-41.50,145.25,2020, 11.53
-41.50,145.50,1910,8.32
-41.50,145.50,1920,8.05
-41.50,145.50,1930,8.29
-41.50,145.50,1940,7.71
-41.50,145.50,1950,8.25
-41.50,145.50,1960,8.05
-41.50,145.50,1970,8.28
-41.50,145.50,1980,8.99
-41.50,145.50,1990,9.06
-41.50,145.50,2000,9.31
-41.50,145.50,2010,9.12
-41.50,145.50,2020,8.92
-41.50,145.75,1910,7.98
-41.50,145.75,1920,7.78
-41.50,145.75,1930,7.99
-41.50,145.75,1940,7.46
-41.50,145.75,1950,7.85
-41.50,145.75,1960,7.68
-41.50,145.75,1970,7.89
-41.50,145.75,1980,8.60
-41.50,145.75,1990,8.68
-41.50,145.75,2000,8.91
-41.50,145.75,2010,8.76
-41.50,145.75,2020,8.54
-41.50,146.00,1910,8.13
-41.50,146.00,1920,7.99
-41.50,146.00,1930,8.18
-41.50,146.00,1940,7.71
-41.50,146.00,1950,7.94
-41.50,146.00,1960,7.82
-41.50,146.00,1970,8.00
-41.50,146.00,1980,8.73
-41.50,146.00,1990,8.80
-41.50,146.00,2000,9.02
-41.50,146.00,2010,8.92
-41.50,146.00,2020,8.67
-41.50,146.25,1910,8.35
-41.50,146.25,1920,8.28
-41.50,146.25,1930,8.43
-41.50,146.25,1940,8.01
-41.50,146.25,1950,8.17
-41.50,146.25,1960,8.07
-41.50,146.25,1970,8.22
-41.50,146.25,1980,8.97
-41.50,146.25,1990,9.02
-41.50,146.25,2000,9.23
-41.50,146.25,2010,9.18
-41.50,146.25,2020,8.89
-41.50,146.50,1910, 11.23
-41.50,146.50,1920, 11.20
-41.50,146.50,1930, 11.32
-41.50,146.50,1940, 10.94
-41.50,146.50,1950, 11.11
-41.50,146.50,1960, 11.03
-41.50,146.50,1970, 11.13
-41.50,146.50,1980, 11.92
-41.50,146.50,1990, 11.96
-41.50,146.50,2000, 12.16
-41.50,146.50,2010, 12.13
-41.50,146.50,2020, 11.83
-41.50,146.75,1910, 10.82
-41.50,146.75,1920, 10.79
-41.50,146.75,1930, 10.90
-41.50,146.75,1940, 10.54
-41.50,146.75,1950, 10.71
-41.50,146.75,1960, 10.66
-41.50,146.75,1970, 10.68
-41.50,146.75,1980, 11.46
-41.50,146.75,1990, 11.49
-41.50,146.75,2000, 11.69
-41.50,146.75,2010, 11.67
-41.50,146.75,2020, 11.36
-41.50,147.00,1910, 11.77
-41.50,147.00,1920, 11.74
-41.50,147.00,1930, 11.84
-41.50,147.00,1940, 11.49
-41.50,147.00,1950, 11.62
-41.50,147.00,1960, 11.58
-41.50,147.00,1970, 11.55
-41.50,147.00,1980, 12.31
-41.50,147.00,1990, 12.34
-41.50,147.00,2000, 12.53
-41.50,147.00,2010, 12.50
-41.50,147.00,2020, 12.20
-41.50,147.25,1910, 12.19
-41.50,147.25,1920, 12.15
-41.50,147.25,1930, 12.24
-41.50,147.25,1940, 11.91
-41.50,147.25,1950, 11.98
-41.50,147.25,1960, 11.95
-41.50,147.25,1970, 11.87
-41.50,147.25,1980, 12.63
-41.50,147.25,1990, 12.67
-41.50,147.25,2000, 12.85
-41.50,147.25,2010, 12.80
-41.50,147.25,2020, 12.52
-41.50,147.50,1910, 10.32
-41.50,147.50,1920, 10.26
-41.50,147.50,1930, 10.35
-41.50,147.50,1940, 10.03
-41.50,147.50,1950, 10.13
-41.50,147.50,1960, 10.09
-41.50,147.50,1970, 10.03
-41.50,147.50,1980, 10.78
-41.50,147.50,1990, 10.83
-41.50,147.50,2000, 11.00
-41.50,147.50,2010, 10.93
-41.50,147.50,2020, 10.69
-41.50,147.75,1910,9.43
-41.50,147.75,1920,9.35
-41.50,147.75,1930,9.44
-41.50,147.75,1940,9.13
-41.50,147.75,1950,9.20
-41.50,147.75,1960,9.12
-41.50,147.75,1970,9.13
-41.50,147.75,1980,9.86
-41.50,147.75,1990,9.90
-41.50,147.75,2000, 10.08
-41.50,147.75,2010, 10.02
-41.50,147.75,2020,9.81
-41.50,148.00,1910, 11.35
-41.50,148.00,1920, 11.25
-41.50,148.00,1930, 11.35
-41.50,148.00,1940, 11.04
-41.50,148.00,1950, 11.06
-41.50,148.00,1960, 10.96
-41.50,148.00,1970, 11.07
-41.50,148.00,1980, 11.74
-41.50,148.00,1990, 11.74
-41.50,148.00,2000, 11.94
-41.50,148.00,2010, 11.92
-41.50,148.00,2020, 11.72
-41.50,148.25,1910, 13.15
-41.50,148.25,1920, 13.04
-41.50,148.25,1930, 13.14
-41.50,148.25,1940, 12.83
-41.50,148.25,1950, 12.75
-41.50,148.25,1960, 12.66
-41.50,148.25,1970, 12.86
-41.50,148.25,1980, 13.48
-41.50,148.25,1990, 13.45
-41.50,148.25,2000, 13.67
-41.50,148.25,2010, 13.70
-41.50,148.25,2020, 13.51
-41.25,144.75,1910, 12.07
-41.25,144.75,1920, 11.65
-41.25,144.75,1930, 12.03
-41.25,144.75,1940, 11.22
-41.25,144.75,1950, 11.90
-41.25,144.75,1960, 11.59
-41.25,144.75,1970, 12.00
-41.25,144.75,1980, 12.63
-41.25,144.75,1990, 12.66
-41.25,144.75,2000, 13.10
-41.25,144.75,2010, 12.78
-41.25,144.75,2020, 12.56
-41.25,145.00,1910, 11.29
-41.25,145.00,1920, 10.83
-41.25,145.00,1930, 11.24
-41.25,145.00,1940, 10.39
-41.25,145.00,1950, 11.11
-41.25,145.00,1960, 10.80
-41.25,145.00,1970, 11.19
-41.25,145.00,1980, 11.82
-41.25,145.00,1990, 11.90
-41.25,145.00,2000, 12.25
-41.25,145.00,2010, 11.99
-41.25,145.00,2020, 11.78
-41.25,145.25,1910,9.74
-41.25,145.25,1920,9.30
-41.25,145.25,1930,9.71
-41.25,145.25,1940,8.88
-41.25,145.25,1950,9.58
-41.25,145.25,1960,9.28
-41.25,145.25,1970,9.65
-41.25,145.25,1980, 10.28
-41.25,145.25,1990, 10.39
-41.25,145.25,2000, 10.66
-41.25,145.25,2010, 10.47
-41.25,145.25,2020, 10.27
-41.25,145.50,1910, 10.57
-41.25,145.50,1920, 10.17
-41.25,145.50,1930, 10.56
-41.25,145.50,1940,9.77
-41.25,145.50,1950, 10.38
-41.25,145.50,1960, 10.10
-41.25,145.50,1970, 10.44
-41.25,145.50,1980, 11.13
-41.25,145.50,1990, 11.26
-41.25,145.50,2000, 11.47
-41.25,145.50,2010, 11.35
-41.25,145.50,2020, 11.12
-41.25,145.75,1910,9.50
-41.25,145.75,1920,9.19
-41.25,145.75,1930,9.53
-41.25,145.75,1940,8.83
-41.25,145.75,1950,9.29
-41.25,145.75,1960,9.06
-41.25,145.75,1970,9.40
-41.25,145.75,1980, 10.07
-41.25,145.75,1990, 10.21
-41.25,145.75,2000, 10.39
-41.25,145.75,2010, 10.33
-41.25,145.75,2020, 10.07
-41.25,146.00,1910, 10.61
-41.25,146.00,1920, 10.42
-41.25,146.00,1930, 10.69
-41.25,146.00,1940, 10.11
-41.25,146.00,1950, 10.36
-41.25,146.00,1960, 10.21
-41.25,146.00,1970, 10.53
-41.25,146.00,1980, 11.29
-41.25,146.00,1990, 11.43
-41.25,146.00,2000, 11.60
-41.25,146.00,2010, 11.58
-41.25,146.00,2020, 11.30
-41.25,146.25,1910, 11.90
-41.25,146.25,1920, 11.81
-41.25,146.25,1930, 12.01
-41.25,146.25,1940, 11.53
-41.25,146.25,1950, 11.69
-41.25,146.25,1960, 11.59
-41.25,146.25,1970, 11.87
-41.25,146.25,1980, 12.67
-41.25,146.25,1990, 12.79
-41.25,146.25,2000, 12.97
-41.25,146.25,2010, 12.98
-41.25,146.25,2020, 12.66
-41.25,146.50,1910, 11.81
-41.25,146.50,1920, 11.77
-41.25,146.50,1930, 11.93
-41.25,146.50,1940, 11.50
-41.25,146.50,1950, 11.64
-41.25,146.50,1960, 11.56
-41.25,146.50,1970, 11.79
-41.25,146.50,1980, 12.55
-41.25,146.50,1990, 12.66
-41.25,146.50,2000, 12.84
-41.25,146.50,2010, 12.86
-41.25,146.50,2020, 12.53
-41.25,146.75,1910, 10.20
-41.25,146.75,1920, 10.17
-41.25,146.75,1930, 10.31
-41.25,146.75,1940,9.91
-41.25,146.75,1950, 10.03
-41.25,146.75,1960,9.97
-41.25,146.75,1970, 10.12
-41.25,146.75,1980, 10.86
-41.25,146.75,1990, 10.97
-41.25,146.75,2000, 11.14
-41.25,146.75,2010, 11.16
-41.25,146.75,2020, 10.83
-41.25,147.00,1910, 12.35
-41.25,147.00,1920, 12.33
-41.25,147.00,1930, 12.45
-41.25,147.00,1940, 12.07
-41.25,147.00,1950, 12.19
-41.25,147.00,1960, 12.15
-41.25,147.00,1970, 12.22
-41.25,147.00,1980, 12.97
-41.25,147.00,1990, 13.10
-41.25,147.00,2000, 13.27
-41.25,147.00,2010, 13.26
-41.25,147.00,2020, 12.94
-41.25,147.25,1910, 11.24
-41.25,147.25,1920, 11.22
-41.25,147.25,1930, 11.32
-41.25,147.25,1940, 10.95
-41.25,147.25,1950, 11.06
-41.25,147.25,1960, 11.04
-41.25,147.25,1970, 11.04
-41.25,147.25,1980, 11.78
-41.25,147.25,1990, 11.92
-41.25,147.25,2000, 12.08
-41.25,147.25,2010, 12.05
-41.25,147.25,2020, 11.75
-41.25,147.50,1910, 11.21
-41.25,147.50,1920, 11.18
-41.25,147.50,1930, 11.27
-41.25,147.50,1940, 10.91
-41.25,147.50,1950, 11.02
-41.25,147.50,1960, 10.99
-41.25,147.50,1970, 10.96
-41.25,147.50,1980, 11.70
-41.25,147.50,1990, 11.85
-41.25,147.50,2000, 12.00
-41.25,147.50,2010, 11.97
-41.25,147.50,2020, 11.69
-41.25,147.75,1910, 11.40
-41.25,147.75,1920, 11.35
-41.25,147.75,1930, 11.45
-41.25,147.75,1940, 11.07
-41.25,147.75,1950, 11.16
-41.25,147.75,1960, 11.12
-41.25,147.75,1970, 11.12
-41.25,147.75,1980, 11.84
-41.25,147.75,1990, 11.97
-41.25,147.75,2000, 12.13
-41.25,147.75,2010, 12.12
-41.25,147.75,2020, 11.87
-41.25,148.00,1910, 10.96
-41.25,148.00,1920, 10.90
-41.25,148.00,1930, 10.99
-41.25,148.00,1940, 10.60
-41.25,148.00,1950, 10.65
-41.25,148.00,1960, 10.62
-41.25,148.00,1970, 10.67
-41.25,148.00,1980, 11.36
-41.25,148.00,1990, 11.44
-41.25,148.00,2000, 11.62
-41.25,148.00,2010, 11.67
-41.25,148.00,2020, 11.43
-41.25,148.25,1910, 12.85
-41.25,148.25,1920, 12.79
-41.25,148.25,1930, 12.88
-41.25,148.25,1940, 12.48
-41.25,148.25,1950, 12.48
-41.25,148.25,1960, 12.48
-41.25,148.25,1970, 12.60
-41.25,148.25,1980, 13.21
-41.25,148.25,1990, 13.24
-41.25,148.25,2000, 13.44
-41.25,148.25,2010, 13.57
-41.25,148.25,2020, 13.33
-41.00,144.50,1910, 12.73
-41.00,144.50,1920, 12.29
-41.00,144.50,1930, 12.68
-41.00,144.50,1940, 11.85
-41.00,144.50,1950, 12.55
-41.00,144.50,1960, 12.21
-41.00,144.50,1970, 12.68
-41.00,144.50,1980, 13.26
-41.00,144.50,1990, 13.27
-41.00,144.50,2000, 13.79
-41.00,144.50,2010, 13.42
-41.00,144.50,2020, 13.15
-41.00,144.75,1910, 12.21
-41.00,144.75,1920, 11.69
-41.00,144.75,1930, 12.16
-41.00,144.75,1940, 11.21
-41.00,144.75,1950, 12.02
-41.00,144.75,1960, 11.66
-41.00,144.75,1970, 12.14
-41.00,144.75,1980, 12.72
-41.00,144.75,1990, 12.77
-41.00,144.75,2000, 13.20
-41.00,144.75,2010, 12.88
-41.00,144.75,2020, 12.64
-41.00,145.00,1910, 12.05
-41.00,145.00,1920, 11.53
-41.00,145.00,1930, 12.01
-41.00,145.00,1940, 11.07
-41.00,145.00,1950, 11.88
-41.00,145.00,1960, 11.53
-41.00,145.00,1970, 12.00
-41.00,145.00,1980, 12.57
-41.00,145.00,1990, 12.66
-41.00,145.00,2000, 13.01
-41.00,145.00,2010, 12.75
-41.00,145.00,2020, 12.52
-41.00,145.25,1910, 11.30
-41.00,145.25,1920, 10.80
-41.00,145.25,1930, 11.27
-41.00,145.25,1940, 10.35
-41.00,145.25,1950, 11.12
-41.00,145.25,1960, 10.78
-41.00,145.25,1970, 11.22
-41.00,145.25,1980, 11.82
-41.00,145.25,1990, 11.94
-41.00,145.25,2000, 12.20
-41.00,145.25,2010, 12.02
-41.00,145.25,2020, 11.80
-41.00,145.50,1910, 11.25
-41.00,145.50,1920, 10.78
-41.00,145.50,1930, 11.24
-41.00,145.50,1940, 10.36
-41.00,145.50,1950, 11.04
-41.00,145.50,1960, 10.71
-41.00,145.50,1970, 11.13
-41.00,145.50,1980, 11.77
-41.00,145.50,1990, 11.92
-41.00,145.50,2000, 12.11
-41.00,145.50,2010, 12.01
-41.00,145.50,2020, 11.78
-41.00,145.75,1910, 12.30
-41.00,145.75,1920, 11.92
-41.00,145.75,1930, 12.33
-41.00,145.75,1940, 11.53
-41.00,145.75,1950, 12.08
-41.00,145.75,1960, 11.80
-41.00,145.75,1970, 12.20
-41.00,145.75,1980, 12.93
-41.00,145.75,1990, 13.09
-41.00,145.75,2000, 13.25
-41.00,145.75,2010, 13.22
-41.00,145.75,2020, 12.96
-41.00,146.00,1910, 12.49
-41.00,146.00,1920, 12.24
-41.00,146.00,1930, 12.57
-41.00,146.00,1940, 11.91
-41.00,146.00,1950, 12.20
-41.00,146.00,1960, 12.02
-41.00,146.00,1970, 12.42
-41.00,146.00,1980, 13.25
-41.00,146.00,1990, 13.42
-41.00,146.00,2000, 13.56
-41.00,146.00,2010, 13.59
-41.00,146.00,2020, 13.28
-41.00,146.50,1910, 12.58
-41.00,146.50,1920, 12.53
-41.00,146.50,1930, 12.72
-41.00,146.50,1940, 12.26
-41.00,146.50,1950, 12.35
-41.00,146.50,1960, 12.29
-41.00,146.50,1970, 12.60
-41.00,146.50,1980, 13.35
-41.00,146.50,1990, 13.50
-41.00,146.50,2000, 13.67
-41.00,146.50,2010, 13.72
-41.00,146.50,2020, 13.37
-41.00,146.75,1910, 12.83
-41.00,146.75,1920, 12.81
-41.00,146.75,1930, 12.97
-41.00,146.75,1940, 12.54
-41.00,146.75,1950, 12.65
-41.00,146.75,1960, 12.62
-41.00,146.75,1970, 12.84
-41.00,146.75,1980, 13.60
-41.00,146.75,1990, 13.76
-41.00,146.75,2000, 13.93
-41.00,146.75,2010, 13.96
-41.00,146.75,2020, 13.60
-41.00,147.00,1910, 12.82
-41.00,147.00,1920, 12.81
-41.00,147.00,1930, 12.95
-41.00,147.00,1940, 12.54
-41.00,147.00,1950, 12.63
-41.00,147.00,1960, 12.62
-41.00,147.00,1970, 12.76
-41.00,147.00,1980, 13.49
-41.00,147.00,1990, 13.68
-41.00,147.00,2000, 13.84
-41.00,147.00,2010, 13.85
-41.00,147.00,2020, 13.50
-41.00,147.25,1910, 12.90
-41.00,147.25,1920, 12.89
-41.00,147.25,1930, 13.01
-41.00,147.25,1940, 12.62
-41.00,147.25,1950, 12.69
-41.00,147.25,1960, 12.70
-41.00,147.25,1970, 12.75
-41.00,147.25,1980, 13.47
-41.00,147.25,1990, 13.69
-41.00,147.25,2000, 13.84
-41.00,147.25,2010, 13.82
-41.00,147.25,2020, 13.50
-41.00,147.50,1910, 13.02
-41.00,147.50,1920, 13.00
-41.00,147.50,1930, 13.12
-41.00,147.50,1940, 12.72
-41.00,147.50,1950, 12.79
-41.00,147.50,1960, 12.80
-41.00,147.50,1970, 12.80
-41.00,147.50,1980, 13.51
-41.00,147.50,1990, 13.74
-41.00,147.50,2000, 13.89
-41.00,147.50,2010, 13.88
-41.00,147.50,2020, 13.58
-41.00,147.75,1910, 12.51
-41.00,147.75,1920, 12.48
-41.00,147.75,1930, 12.58
-41.00,147.75,1940, 12.16
-41.00,147.75,1950, 12.23
-41.00,147.75,1960, 12.25
-41.00,147.75,1970, 12.24
-41.00,147.75,1980, 12.94
-41.00,147.75,1990, 13.14
-41.00,147.75,2000, 13.30
-41.00,147.75,2010, 13.33
-41.00,147.75,2020, 13.05
-41.00,148.00,1910, 13.02
-41.00,148.00,1920, 12.98
-41.00,148.00,1930, 13.08
-41.00,148.00,1940, 12.64
-41.00,148.00,1950, 12.67
-41.00,148.00,1960, 12.72
-41.00,148.00,1970, 12.73
-41.00,148.00,1980, 13.40
-41.00,148.00,1990, 13.55
-41.00,148.00,2000, 13.73
-41.00,148.00,2010, 13.85
-41.00,148.00,2020, 13.56
-41.00,148.25,1910, 13.20
-41.00,148.25,1920, 13.15
-41.00,148.25,1930, 13.25
-41.00,148.25,1940, 12.80
-41.00,148.25,1950, 12.80
-41.00,148.25,1960, 12.89
-41.00,148.25,1970, 12.92
-41.00,148.25,1980, 13.56
-41.00,148.25,1990, 13.66
-41.00,148.25,2000, 13.87
-41.00,148.25,2010, 14.07
-41.00,148.25,2020, 13.77
-40.75,144.75,1910, 12.76
-40.75,144.75,1920, 12.22
-40.75,144.75,1930, 12.70
-40.75,144.75,1940, 11.75
-40.75,144.75,1950, 12.56
-40.75,144.75,1960, 12.19
-40.75,144.75,1970, 12.73
-40.75,144.75,1980, 13.25
-40.75,144.75,1990, 13.30
-40.75,144.75,2000, 13.74
-40.75,144.75,2010, 13.40
-40.75,144.75,2020, 13.14
-40.75,145.00,1910, 12.64
-40.75,145.00,1920, 12.10
-40.75,145.00,1930, 12.59
-40.75,145.00,1940, 11.64
-40.75,145.00,1950, 12.46
-40.75,145.00,1960, 12.11
-40.75,145.00,1970, 12.62
-40.75,145.00,1980, 13.15
-40.75,145.00,1990, 13.24
-40.75,145.00,2000, 13.58
-40.75,145.00,2010, 13.30
-40.75,145.00,2020, 13.06
-40.75,145.25,1910, 12.85
-40.75,145.25,1920, 12.32
-40.75,145.25,1930, 12.81
-40.75,145.25,1940, 11.88
-40.75,145.25,1950, 12.63
-40.75,145.25,1960, 12.28
-40.75,145.25,1970, 12.77
-40.75,145.25,1980, 13.33
-40.75,145.25,1990, 13.46
-40.75,145.25,2000, 13.70
-40.75,145.25,2010, 13.50
-40.75,145.25,2020, 13.28
-40.75,148.00,1910, 13.53
-40.75,148.00,1920, 13.49
-40.75,148.00,1930, 13.60
-40.75,148.00,1940, 13.13
-40.75,148.00,1950, 13.16
-40.75,148.00,1960, 13.27
-40.75,148.00,1970, 13.23
-40.75,148.00,1980, 13.90
-40.75,148.00,1990, 14.07
-40.75,148.00,2000, 14.25
-40.75,148.00,2010, 14.42
-40.75,148.00,2020, 14.12
-40.50,148.25,1910, 13.71
-40.50,148.25,1920, 13.66
-40.50,148.25,1930, 13.77
-40.50,148.25,1940, 13.29
-40.50,148.25,1950, 13.34
-40.50,148.25,1960, 13.54
-40.50,148.25,1970, 13.42
-40.50,148.25,1980, 14.12
-40.50,148.25,1990, 14.19
-40.50,148.25,2000, 14.38
-40.50,148.25,2010, 14.64
-40.50,148.25,2020, 14.32
-40.50,148.50,1910, 13.75
-40.50,148.50,1920, 13.72
-40.50,148.50,1930, 13.82
-40.50,148.50,1940, 13.34
-40.50,148.50,1950, 13.37
-40.50,148.50,1960, 13.62
-40.50,148.50,1970, 13.50
-40.50,148.50,1980, 14.15
-40.50,148.50,1990, 14.21
-40.50,148.50,2000, 14.42
-40.50,148.50,2010, 14.74
-40.50,148.50,2020, 14.39
-40.25,148.25,1910, 13.59
-40.25,148.25,1920, 13.53
-40.25,148.25,1930, 13.65
