latitude,longitude,Year,TXm
-21,131,2016,33.68
-21,131,2017,33.79
-21,131,2018,34.36
-21,131,2019,35.14
-21,131,2020,33.66
-21,131,2021,33.28
-21,131,2022,33.53
-21,132,2000,30.62
-21,132,2001,30.41
-21,132,2002,33.36
-21,132,2003,32.36
-21,132,2004,32.42
-21,132,2005,33.43
-21,132,2006,32.07
-21,132,2007,32.27
-21,132,2008,33.08
-21,132,2009,33.36
-21,132,2010,30.63
-21,132,2011,31.13
-21,132,2012,32.27
-21,132,2013,33.93
-21,132,2014,32.29
-21,132,2015,32.44
-21,132,2016,33
-21,132,2017,33.13
-21,132,2018,33.76
-21,132,2019,34.33
-21,132,2020,33.04
-21,132,2021,32.63
-21,132,2022,32.75
-21,133,2000,30.11
-21,133,2001,30.03
-21,133,2002,32.67
-21,133,2003,31.88
-21,133,2004,31.95
-21,133,2005,32.74
-21,133,2006,31.6
-21,133,2007,31.77
-21,133,2008,32.45
-21,133,2009,32.78
-21,133,2010,30
-21,133,2011,30.8
-21,133,2012,31.74
-21,133,2013,33.66
-21,133,2014,32.09
-21,133,2015,32
-21,133,2016,32.6
-21,133,2017,32.86
-21,133,2018,33.5
-21,133,2019,33.86
-21,133,2020,32.81
-21,133,2021,32.46
-21,133,2022,32.3
-21,134,2000,30.23
-21,134,2001,30.17
-21,134,2002,32.63
-21,134,2003,31.96
-21,134,2004,32.07
-21,134,2005,32.63
-21,134,2006,31.54
-21,134,2007,31.65
-21,134,2008,32.26
-21,134,2009,32.71
-21,134,2010,29.92
-21,134,2011,30.93
-21,134,2012,31.83
-21,134,2013,33.89
-21,134,2014,32.37
-21,134,2015,32.11
-21,134,2016,32.62
-21,134,2017,33.15
-21,134,2018,33.73
-21,134,2019,33.88
-21,134,2020,33.07
-21,134,2021,32.81
-21,134,2022,32.39
-21,135,2000,29.6
-21,135,2001,29.69
-21,135,2002,31.93
-21,135,2003,31.29
-21,135,2004,31.38
-21,135,2005,31.88
-21,135,2006,30.79
-21,135,2007,30.87
-21,135,2008,31.46
-21,135,2009,31.66
-21,135,2010,29.13
-21,135,2011,30.01
-21,135,2012,31.04
-21,135,2013,33.15
-21,135,2014,31.65
-21,135,2015,31.32
-21,135,2016,31.59
-21,135,2017,32.46
-21,135,2018,32.95
-21,135,2019,32.84
-21,135,2020,32.29
-21,135,2021,32.11
-21,135,2022,31.49
-21,136,2000,31.1
-21,136,2001,31.5
-21,136,2002,33.48
-21,136,2003,32.74
-21,136,2004,32.74
-21,136,2005,33.32
-21,136,2006,32.23
-21,136,2007,32.32
-21,136,2008,32.94
-21,136,2009,32.53
-21,136,2010,30.62
-21,136,2011,31.1
-21,136,2012,32.33
-21,136,2013,34.41
-21,136,2014,32.91
-21,136,2015,32.63
-21,136,2016,32.56
-21,136,2017,33.77
-21,136,2018,34.09
-21,136,2019,33.72
-21,136,2020,33.45
-21,136,2021,33.21
-21,136,2022,32.56
-21,137,2000,31.72
-21,137,2001,32.46
-21,137,2002,34.27
-21,137,2003,33.29
-21,137,2004,33.23
-21,137,2005,33.86
-21,137,2006,32.78
-21,137,2007,32.89
-21,137,2008,33.63
-21,137,2009,32.7
-21,137,2010,31.49
-21,137,2011,31.61
-21,137,2012,32.96
-21,137,2013,34.95
-21,137,2014,33.48
-21,137,2015,33.32
-21,137,2016,33.01
-21,137,2017,34.37
-21,137,2018,34.43
-21,137,2019,33.91
-21,137,2020,33.89
-21,137,2021,33.54
-21,137,2022,32.91
-21,138,2000,31.98
-21,138,2001,33.05
-21,138,2002,34.67
-21,138,2003,33.62
-21,138,2004,33.54
-21,138,2005,34.16
-21,138,2006,33.1
-21,138,2007,33.2
-21,138,2008,33.91
-21,138,2009,32.81
-21,138,2010,32.16
-21,138,2011,32.09
-21,138,2012,33.3
-21,138,2013,35.29
-21,138,2014,33.86
-21,138,2015,33.77
-21,138,2016,33.31
-21,138,2017,34.78
-21,138,2018,34.64
-21,138,2019,33.97
-21,138,2020,34.2
-21,138,2021,33.8
-21,138,2022,33.12
-21,139,2000,31.45
-21,139,2001,32.36
-21,139,2002,34.15
-21,139,2003,33.15
-21,139,2004,32.85
-21,139,2005,33.46
-21,139,2006,32.43
-21,139,2007,32.6
-21,139,2008,33.52
-21,139,2009,32.27
-21,139,2010,31.51
-21,139,2011,31.35
-21,139,2012,32.84
-21,139,2013,34.65
-21,139,2014,33.34
-21,139,2015,33.01
-21,139,2016,32.69
-21,139,2017,34.03
-21,139,2018,33.77
-21,139,2019,33.08
-21,139,2020,33.45
-21,139,2021,33.2
-21,139,2022,32.35
-21,140,2000,30.92
-21,140,2001,32.24
-21,140,2002,33.96
-21,140,2003,32.86
-21,140,2004,32.57
-21,140,2005,33.18
-21,140,2006,32.03
-21,140,2007,32.21
-21,140,2008,33.1
-21,140,2009,31.84
-21,140,2010,31.02
-21,140,2011,30.87
-21,140,2012,32.19
-21,140,2013,34.22
-21,140,2014,33.16
-21,140,2015,32.89
-21,140,2016,32.47
-21,140,2017,33.68
-21,140,2018,33.44
-21,140,2019,32.69
-21,140,2020,33.18
-21,140,2021,32.89
-21,140,2022,32.1
-21,141,2000,31.59
-21,141,2001,33.22
-21,141,2002,34.7
-21,141,2003,33.76
-21,141,2004,33.39
-21,141,2005,34.22
-21,141,2006,32.82
-21,141,2007,33.01
-21,141,2008,33.73
-21,141,2009,32.5
-21,141,2010,31.88
-21,141,2011,31.73
-21,141,2012,32.62
-21,141,2013,35.04
-21,141,2014,34.08
-21,141,2015,33.81
-21,141,2016,33.24
-21,141,2017,34.46
-21,141,2018,34.12
-21,141,2019,33.33
-21,141,2020,33.92
-21,141,2021,33.61
-21,141,2022,32.9
-21,142,2000,31.96
-21,142,2001,33.44
-21,142,2002,34.56
-21,142,2003,34.12
-21,142,2004,33.47
-21,142,2005,34.63
-21,142,2006,33.12
-21,142,2007,33.31
-21,142,2008,33.72
-21,142,2009,32.74
-21,142,2010,32.36
-21,142,2011,32.27
-21,142,2012,32.62
-21,142,2013,35.44
-21,142,2014,34.75
-21,142,2015,34.38
-21,142,2016,33.75
-21,142,2017,35.09
-21,142,2018,34.39
-21,142,2019,33.87
-21,142,2020,34.55
-21,142,2021,34.29
-21,142,2022,33.8
-21,143,2000,31.83
-21,143,2001,33.21
-21,143,2002,34.09
-21,143,2003,33.68
-21,143,2004,33.16
-21,143,2005,33.95
-21,143,2006,32.85
-21,143,2007,32.64
-21,143,2008,32.74
-21,143,2009,32.79
-21,143,2010,32.01
-21,143,2011,32.21
-21,143,2012,32.37
-21,143,2013,34.72
-21,143,2014,34.14
-21,143,2015,33.87
-21,143,2016,33.48
-21,143,2017,34.49
-21,143,2018,34.05
-21,143,2019,33.5
-21,143,2020,34.08
-21,143,2021,34.11
-21,143,2022,33.35
-21,144,2000,31.11
-21,144,2001,32.73
-21,144,2002,33.57
-21,144,2003,33.21
-21,144,2004,32.73
-21,144,2005,33.03
-21,144,2006,32.13
-21,144,2007,31.97
-21,144,2008,31.98
-21,144,2009,32.32
-21,144,2010,31.16
-21,144,2011,31.43
-21,144,2012,31.65
-21,144,2013,34.11
-21,144,2014,33.19
-21,144,2015,33.34
-21,144,2016,33.16
-21,144,2017,33.88
-21,144,2018,33.27
-21,144,2019,32.74
-21,144,2020,33.46
-21,144,2021,33.16
-21,144,2022,32.34
-21,145,2000,29.57
-21,145,2001,31.44
-21,145,2002,32.11
-21,145,2003,31.85
-21,145,2004,31.51
-21,145,2005,31.55
-21,145,2006,30.61
-21,145,2007,30.44
-21,145,2008,30.46
-21,145,2009,31.02
-21,145,2010,29.71
-21,145,2011,29.93
-21,145,2012,30.19
-21,145,2013,32.21
-21,145,2014,31.35
-21,145,2015,31.86
-21,145,2016,31.73
-21,145,2017,32.11
-21,145,2018,31.87
-21,145,2019,31.42
-21,145,2020,32.02
-21,145,2021,31.56
-21,145,2022,31.09
-21,146,2000,29.83
-21,146,2001,31.89
-21,146,2002,32.36
-21,146,2003,32.13
-21,146,2004,31.97
-21,146,2005,31.96
-21,146,2006,30.92
-21,146,2007,30.69
-21,146,2008,30.79
-21,146,2009,31.48
-21,146,2010,30.12
-21,146,2011,30.21
-21,146,2012,30.55
-21,146,2013,32.03
-21,146,2014,31.41
-21,146,2015,32.14
-21,146,2016,32.02
-21,146,2017,32.09
-21,146,2018,32.25
-21,146,2019,31.85
-21,146,2020,32.32
-21,146,2021,31.79
-21,146,2022,31.56
-21,147,2000,29.17
-21,147,2001,31.19
-21,147,2002,31.62
-21,147,2003,31.3
-21,147,2004,31.32
-21,147,2005,31.33
-21,147,2006,30.25
-21,147,2007,29.96
-21,147,2008,30.13
-21,147,2009,30.87
-21,147,2010,29.53
-21,147,2011,29.48
-21,147,2012,29.84
-21,147,2013,31.02
-21,147,2014,30.63
-21,147,2015,31.31
-21,147,2016,31.39
-21,147,2017,31.19
-21,147,2018,31.56
-21,147,2019,31.12
-21,147,2020,31.43
-21,147,2021,30.93
-21,147,2022,30.76
-21,148,2000,27.85
-21,148,2001,29.8
-21,148,2002,30.33
-21,148,2003,29.86
-21,148,2004,30.04
-21,148,2005,30.12
-21,148,2006,29
-21,148,2007,28.69
-21,148,2008,28.94
-21,148,2009,29.74
-21,148,2010,28.35
-21,148,2011,28.23
-21,148,2012,28.77
-21,148,2013,29.73
-21,148,2014,29.58
-21,148,2015,30.04
-21,148,2016,30.29
-21,148,2017,29.84
-21,148,2018,30.43
-21,148,2019,29.84
-21,148,2020,30.05
-21,148,2021,29.67
-21,148,2022,29.41
-21,149,2000,26.83
-21,149,2001,28.1
-21,149,2002,28.21
-21,149,2003,28.1
-21,149,2004,28.28
-21,149,2005,28.31
-21,149,2006,27.48
-21,149,2007,27.29
-21,149,2008,27.55
-21,149,2009,28.13
-21,149,2010,27.26
-21,149,2011,27.08
-21,149,2012,27.4
-21,149,2013,28.13
-21,149,2014,27.78
-21,149,2015,28.32
-21,149,2016,28.47
-21,149,2017,28.34
-21,149,2018,28.51
-21,149,2019,27.89
-21,149,2020,28.21
-21,149,2021,28.15
-21,149,2022,27.92
-20,120,2000,32.79
-20,120,2001,33.19
-20,120,2002,34.96
-20,120,2003,34.01
-20,120,2004,34.25
-20,120,2005,34.86
-20,120,2006,34.13
-20,120,2007,34.03
-20,120,2008,34.39
-20,120,2009,34.98
-20,120,2010,34.78
-20,120,2011,33.53
-20,120,2012,34.31
-20,120,2013,34.35
-20,120,2014,35.38
-20,120,2015,35.25
-20,120,2016,35.11
-20,120,2017,34.22
-20,120,2018,34.59
-20,120,2019,35.65
-20,120,2020,35.39
-20,120,2021,34
-20,120,2022,33.72
-20,121,2000,32.41
-20,121,2001,32.81
-20,121,2002,34.81
-20,121,2003,33.92
-20,121,2004,34.09
-20,121,2005,34.65
-20,121,2006,34.25
-20,121,2007,34.06
-20,121,2008,34.46
-20,121,2009,34.77
-20,121,2010,34.28
-20,121,2011,32.98
-20,121,2012,34.03
-20,121,2013,34.12
-20,121,2014,35.05
-20,121,2015,34.57
-20,121,2016,34.91
-20,121,2017,34.65
-20,121,2018,34.35
-20,121,2019,35.99
-20,121,2020,35.24
-20,121,2021,34.63
-20,121,2022,34.19
-20,127,2000,32.71
-20,127,2001,33.24
-20,127,2002,35.23
-20,127,2003,34.93
-20,127,2004,34.09
-20,127,2005,35.86
-20,127,2006,34.21
-20,127,2007,34.5
-20,127,2008,34.94
-20,127,2009,35.61
-20,127,2010,33.74
-20,127,2011,33.02
-20,127,2012,34.02
-20,127,2013,35.44
-20,127,2014,34.92
-20,127,2015,34.83
-20,127,2016,35.49
-20,127,2017,34.94
-20,127,2018,35.85
-20,127,2019,36.87
-20,127,2020,35.2
-20,127,2021,34.89
-20,127,2022,34.99
-20,128,2000,32.32
-20,128,2001,32.68
-20,128,2002,34.87
-20,128,2003,34.45
-20,128,2004,33.68
-20,128,2005,35.44
-20,128,2006,33.81
-20,128,2007,33.93
-20,128,2008,34.61
-20,128,2009,35.26
-20,128,2010,33.11
-20,128,2011,32.69
-20,128,2012,33.71
-20,128,2013,35.19
-20,128,2014,34.38
-20,128,2015,34.48
-20,128,2016,35.17
-20,128,2017,34.66
-20,128,2018,35.45
-20,128,2019,36.44
-20,128,2020,34.89
-20,128,2021,34.58
-20,128,2022,34.87
-20,129,2000,31.58
-20,129,2001,31.63
-20,129,2002,33.99
-20,129,2003,33.45
-20,129,2004,33.07
-20,129,2005,34.68
-20,129,2006,32.63
-20,129,2007,32.85
-20,129,2008,33.69
-20,129,2009,34.32
-20,129,2010,32.04
-20,129,2011,31.68
-20,129,2012,32.99
-20,129,2013,34.36
-20,129,2014,33.19
-20,129,2015,33.5
-20,129,2016,34.28
-20,129,2017,33.82
-20,129,2018,34.51
-20,129,2019,35.49
-20,129,2020,33.96
-20,129,2021,33.72
-20,129,2022,34.07
-20,130,2000,32.13
-20,130,2001,31.87
-20,130,2002,34.41
-20,130,2003,33.72
-20,130,2004,33.7
-20,130,2005,35.1
-20,130,2006,32.7
-20,130,2007,33.1
-20,130,2008,34.04
-20,130,2009,34.58
-20,130,2010,32.31
-20,130,2011,31.92
-20,130,2012,33.49
-20,130,2013,34.79
-20,130,2014,33.33
-20,130,2015,33.75
-20,130,2016,34.55
-20,130,2017,34.19
-20,130,2018,34.8
-20,130,2019,35.77
-20,130,2020,34.24
-20,130,2021,34.11
-20,130,2022,34.45
-20,131,2000,31.76
-20,131,2001,31.49
-20,131,2002,34.14
-20,131,2003,33.11
-20,131,2004,33.36
-20,131,2005,34.74
-20,131,2006,32.48
-20,131,2007,32.86
-20,131,2008,33.83
-20,131,2009,34.22
-20,131,2010,31.8
-20,131,2011,31.65
-20,131,2012,33.14
-20,131,2013,34.62
-20,131,2014,32.95
-20,131,2015,33.39
-20,131,2016,34.27
-20,131,2017,33.98
-20,131,2018,34.59
-20,131,2019,35.48
-20,131,2020,33.92
-20,131,2021,33.64
-20,131,2022,34.01
-20,134,2000,31.01
-20,134,2001,31.1
-20,134,2002,33.19
-20,134,2003,32.46
-20,134,2004,32.67
-20,134,2005,33.57
-20,134,2006,32.01
-20,134,2007,32.52
-20,134,2008,33.34
-20,134,2009,33.13
-20,134,2010,31.08
-20,134,2011,31.01
-20,134,2012,32.38
-20,134,2013,34.38
-20,134,2014,32.88
-20,134,2015,32.7
-20,134,2016,33.41
-20,134,2017,33.82
-20,134,2018,34.28
-20,134,2019,34.58
-20,134,2020,33.95
-20,134,2021,33.88
-20,134,2022,33.12
-20,135,2000,31.4
-20,135,2001,31.66
-20,135,2002,33.65
-20,135,2003,32.85
-20,135,2004,33.03
-20,135,2005,33.84
-20,135,2006,32.31
-20,135,2007,32.81
-20,135,2008,33.62
-20,135,2009,33.07
-20,135,2010,31.35
-20,135,2011,31.21
-20,135,2012,32.69
-20,135,2013,34.78
-20,135,2014,33.16
-20,135,2015,32.97
-20,135,2016,33.39
-20,135,2017,33.99
-20,135,2018,34.65
-20,135,2019,34.65
-20,135,2020,34.18
-20,135,2021,34.06
-20,135,2022,33.28
-20,136,2000,31.93
-20,136,2001,32.47
-20,136,2002,34.31
-20,136,2003,33.36
-20,136,2004,33.45
-20,136,2005,34.25
-20,136,2006,32.74
-20,136,2007,33.24
-20,136,2008,34.08
-20,136,2009,33.11
-20,136,2010,31.86
-20,136,2011,31.54
-20,136,2012,33.17
-20,136,2013,35.23
-20,136,2014,33.55
-20,136,2015,33.47
-20,136,2016,33.56
-20,136,2017,34.35
-20,136,2018,34.99
-20,136,2019,34.74
-20,136,2020,34.38
-20,136,2021,34.08
-20,136,2022,33.53
-20,137,2000,32.27
-20,137,2001,33.08
-20,137,2002,34.73
-20,137,2003,33.64
-20,137,2004,33.58
-20,137,2005,34.42
-20,137,2006,32.94
-20,137,2007,33.47
-20,137,2008,34.42
-20,137,2009,33.13
-20,137,2010,32.27
-20,137,2011,31.79
-20,137,2012,33.47
-20,137,2013,35.45
-20,137,2014,33.86
-20,137,2015,33.88
-20,137,2016,33.74
-20,137,2017,34.69
-20,137,2018,34.97
-20,137,2019,34.63
-20,137,2020,34.42
-20,137,2021,33.97
-20,137,2022,33.6
-20,138,2000,32.29
-20,138,2001,33.3
-20,138,2002,34.8
-20,138,2003,33.43
-20,138,2004,33.24
-20,138,2005,34.08
-20,138,2006,32.66
-20,138,2007,33.14
-20,138,2008,34.3
-20,138,2009,32.77
-20,138,2010,32.11
-20,138,2011,31.46
-20,138,2012,33.27
-20,138,2013,35.02
-20,138,2014,33.59
-20,138,2015,33.6
-20,138,2016,33.34
-20,138,2017,34.47
-20,138,2018,34.47
-20,138,2019,34.15
-20,138,2020,34.03
-20,138,2021,33.58
-20,138,2022,33.27
-20,139,2000,31.37
-20,139,2001,32.39
-20,139,2002,33.87
-20,139,2003,32.92
-20,139,2004,32.56
-20,139,2005,33.34
-20,139,2006,31.97
-20,139,2007,32.45
-20,139,2008,33.46
-20,139,2009,32.17
-20,139,2010,31.52
-20,139,2011,30.97
-20,139,2012,32.57
-20,139,2013,34.49
-20,139,2014,33.33
-20,139,2015,33.11
-20,139,2016,33.01
-20,139,2017,33.79
-20,139,2018,33.64
-20,139,2019,33.26
-20,139,2020,33.48
-20,139,2021,32.96
-20,139,2022,32.65
-20,140,2000,32.06
-20,140,2001,33.37
-20,140,2002,34.81
-20,140,2003,33.97
-20,140,2004,33.54
-20,140,2005,34.28
-20,140,2006,32.83
-20,140,2007,33.26
-20,140,2008,34.15
-20,140,2009,32.98
-20,140,2010,32.37
-20,140,2011,31.85
-20,140,2012,33.14
-20,140,2013,35.39
-20,140,2014,34.5
-20,140,2015,34.1
-20,140,2016,34.12
-20,140,2017,34.73
-20,140,2018,34.45
-20,140,2019,34.04
-20,140,2020,34.45
-20,140,2021,33.81
-20,140,2022,33.53
-20,141,2000,32.4
-20,141,2001,33.91
-20,141,2002,35.16
-20,141,2003,34.48
-20,141,2004,33.94
-20,141,2005,34.85
-20,141,2006,33.21
-20,141,2007,33.57
-20,141,2008,34.23
-20,141,2009,33.21
-20,141,2010,32.79
-20,141,2011,32.31
-20,141,2012,33.15
-20,141,2013,35.61
-20,141,2014,34.71
-20,141,2015,34.5
-20,141,2016,34.22
-20,141,2017,35.06
-20,141,2018,34.75
-20,141,2019,34.2
-20,141,2020,34.65
-20,141,2021,34.33
-20,141,2022,33.92
-20,142,2000,32.54
-20,142,2001,33.84
-20,142,2002,34.87
-20,142,2003,34.58
-20,142,2004,33.82
-20,142,2005,34.94
-20,142,2006,33.22
-20,142,2007,33.49
-20,142,2008,33.83
-20,142,2009,33.16
-20,142,2010,32.92
-20,142,2011,32.53
-20,142,2012,32.94
-20,142,2013,35.56
-20,142,2014,34.89
-20,142,2015,34.63
-20,142,2016,34.31
-20,142,2017,35.19
-20,142,2018,34.63
-20,142,2019,34.25
-20,142,2020,34.83
-20,142,2021,34.61
-20,142,2022,34.31
-20,143,2000,31.6
-20,143,2001,32.88
-20,143,2002,33.59
-20,143,2003,33.36
-20,143,2004,32.76
-20,143,2005,33.63
-20,143,2006,32.33
-20,143,2007,32.34
-20,143,2008,32.26
-20,143,2009,32.4
-20,143,2010,31.97
-20,143,2011,31.8
-20,143,2012,31.95
-20,143,2013,34.15
-20,143,2014,33.57
-20,143,2015,33.41
-20,143,2016,33.35
-20,143,2017,33.87
-20,143,2018,33.53
-20,143,2019,33.16
-20,143,2020,33.69
-20,143,2021,33.71
-20,143,2022,33.3
-20,144,2000,28.78
-20,144,2001,30.3
-20,144,2002,30.89
-20,144,2003,30.73
-20,144,2004,30.24
-20,144,2005,30.65
-20,144,2006,29.53
-20,144,2007,29.55
-20,144,2008,29.43
-20,144,2009,29.84
-20,144,2010,29.15
-20,144,2011,29.04
-20,144,2012,29.21
-20,144,2013,31.22
-20,144,2014,30.44
-20,144,2015,30.67
-20,144,2016,30.75
-20,144,2017,30.99
-20,144,2018,30.68
-20,144,2019,30.32
-20,144,2020,30.93
-20,144,2021,30.73
-20,144,2022,30.4
-20,145,2000,27.25
-20,145,2001,28.99
-20,145,2002,29.4
-20,145,2003,29.3
-20,145,2004,28.99
-20,145,2005,29.08
-20,145,2006,27.98
-20,145,2007,27.96
-20,145,2008,27.94
-20,145,2009,28.51
-20,145,2010,27.71
-20,145,2011,27.61
-20,145,2012,27.78
-20,145,2013,29.3
-20,145,2014,28.56
-20,145,2015,29.14
-20,145,2016,29.23
-20,145,2017,29.22
-20,145,2018,29.27
-20,145,2019,28.94
-20,145,2020,29.46
-20,145,2021,29.14
-20,145,2022,29.07
-20,146,2000,28.19
-20,146,2001,30.5
-20,146,2002,30.92
-20,146,2003,30.84
-20,146,2004,30.77
-20,146,2005,30.43
-20,146,2006,29.27
-20,146,2007,29.19
-20,146,2008,29.24
-20,146,2009,30
-20,146,2010,28.82
-20,146,2011,28.76
-20,146,2012,29.19
-20,146,2013,30.62
-20,146,2014,29.94
-20,146,2015,30.8
-20,146,2016,30.79
-20,146,2017,30.57
-20,146,2018,30.94
-20,146,2019,30.53
-20,146,2020,31.22
-20,146,2021,30.63
-20,146,2022,30.6
-20,147,2000,29.13
-20,147,2001,31.01
-20,147,2002,31.09
-20,147,2003,31.01
-20,147,2004,30.81
-20,147,2005,30.82
-20,147,2006,29.77
-20,147,2007,29.68
-20,147,2008,29.89
-20,147,2009,30.47
-20,147,2010,29.58
-20,147,2011,29.5
-20,147,2012,29.57
-20,147,2013,30.59
-20,147,2014,29.99
-20,147,2015,30.99
-20,147,2016,31.04
-20,147,2017,30.72
-20,147,2018,31
-20,147,2019,30.64
-20,147,2020,31.03
-20,147,2021,30.57
-20,147,2022,30.65
-20,148,2000,28.32
-20,148,2001,29.75
-20,148,2002,29.88
-20,148,2003,29.57
-20,148,2004,29.57
-20,148,2005,29.71
-20,148,2006,28.84
-20,148,2007,28.6
-20,148,2008,29.04
-20,148,2009,29.46
-20,148,2010,28.86
-20,148,2011,28.46
-20,148,2012,28.67
-20,148,2013,29.28
-20,148,2014,29.03
-20,148,2015,29.76
-20,148,2016,30.02
-20,148,2017,29.63
-20,148,2018,29.65
-20,148,2019,29.4
-20,148,2020,29.74
-20,148,2021,29.41
-20,148,2022,29.51
-19,122,2000,31.84
-19,122,2001,32.29
-19,122,2002,33.68
-19,122,2003,33.06
-19,122,2004,32.87
-19,122,2005,33.45
-19,122,2006,33.39
-19,122,2007,33.33
-19,122,2008,33.76
-19,122,2009,34.22
-19,122,2010,33.87
-19,122,2011,32.78
-19,122,2012,33.44
-19,122,2013,33.48
-19,122,2014,34.14
-19,122,2015,33.77
-19,122,2016,34.15
-19,122,2017,33.84
-19,122,2018,33.42
-19,122,2019,34.95
-19,122,2020,34.12
-19,122,2021,33.74
-19,122,2022,33.22
-19,123,2000,32.49
-19,123,2001,33.1
-19,123,2002,34.62
-19,123,2003,34.06
-19,123,2004,33.46
-19,123,2005,34.6
-19,123,2006,33.83
-19,123,2007,34.24
-19,123,2008,34.45
-19,123,2009,34.71
-19,123,2010,34.54
-19,123,2011,33.38
-19,123,2012,34.22
-19,123,2013,34.14
-19,123,2014,34.57
-19,123,2015,34.54
-19,123,2016,34.96
-19,123,2017,34.27
-19,123,2018,34.07
-19,123,2019,35.71
-19,123,2020,34.73
-19,123,2021,34.19
-19,123,2022,33.85
-19,124,2000,33.26
-19,124,2001,34.01
-19,124,2002,35.49
-19,124,2003,35.09
-19,124,2004,34.29
-19,124,2005,35.75
-19,124,2006,34.41
-19,124,2007,35.22
-19,124,2008,35.2
-19,124,2009,35.46
-19,124,2010,35.18
-19,124,2011,33.89
-19,124,2012,34.85
-19,124,2013,35.25
-19,124,2014,35.44
-19,124,2015,35.49
-19,124,2016,35.95
-19,124,2017,35.05
-19,124,2018,35.26
-19,124,2019,36.7
-19,124,2020,35.56
-19,124,2021,35.25
-19,124,2022,34.98
-19,125,2000,33.68
-19,125,2001,34.47
-19,125,2002,36.05
-19,125,2003,35.82
-19,125,2004,34.97
-19,125,2005,36.56
-19,125,2006,34.88
-19,125,2007,35.9
-19,125,2008,35.68
-19,125,2009,36.05
-19,125,2010,35.51
-19,125,2011,34.05
-19,125,2012,35.16
-19,125,2013,36.08
-19,125,2014,36.05
-19,125,2015,36
-19,125,2016,36.49
-19,125,2017,35.57
-19,125,2018,36.3
-19,125,2019,37.44
-19,125,2020,36.01
-19,125,2021,35.89
-19,125,2022,35.6
-19,126,2000,33.78
-19,126,2001,34.49
-19,126,2002,36.17
-19,126,2003,35.92
-19,126,2004,35.24
-19,126,2005,36.82
-19,126,2006,35.04
-19,126,2007,35.87
-19,126,2008,35.75
-19,126,2009,36.36
-19,126,2010,35.32
-19,126,2011,33.91
-19,126,2012,35.09
-19,126,2013,36.33
-19,126,2014,36.05
-19,126,2015,35.94
-19,126,2016,36.51
-19,126,2017,35.72
-19,126,2018,36.68
-19,126,2019,37.67
-19,126,2020,36.08
-19,126,2021,35.97
-19,126,2022,35.74
-19,127,2000,32.53
-19,127,2001,33.18
-19,127,2002,34.92
-19,127,2003,34.74
-19,127,2004,34.03
-19,127,2005,35.61
-19,127,2006,33.72
-19,127,2007,34.2
-19,127,2008,34.42
-19,127,2009,35.27
-19,127,2010,33.65
-19,127,2011,32.49
-19,127,2012,33.68
-19,127,2013,35.07
-19,127,2014,34.5
-19,127,2015,34.52
-19,127,2016,35.24
-19,127,2017,34.51
-19,127,2018,35.41
-19,127,2019,36.35
-19,127,2020,34.9
-19,127,2021,34.65
-19,127,2022,34.67
-19,128,2000,32.43
-19,128,2001,32.93
-19,128,2002,34.77
-19,128,2003,34.51
-19,128,2004,33.93
-19,128,2005,35.5
-19,128,2006,33.51
-19,128,2007,33.82
-19,128,2008,34.3
-19,128,2009,35.2
-19,128,2010,33.24
-19,128,2011,32.3
-19,128,2012,33.54
-19,128,2013,35
-19,128,2014,34.14
-19,128,2015,34.32
-19,128,2016,35.18
-19,128,2017,34.46
-19,128,2018,35.28
-19,128,2019,36.17
-19,128,2020,34.83
-19,128,2021,34.47
-19,128,2022,34.73
-19,129,2000,31.65
-19,129,2001,31.94
-19,129,2002,33.97
-19,129,2003,33.42
-19,129,2004,33.11
-19,129,2005,34.63
-19,129,2006,32.53
-19,129,2007,32.85
-19,129,2008,33.49
-19,129,2009,34.28
-19,129,2010,32.2
-19,129,2011,31.45
-19,129,2012,32.86
-19,129,2013,34.32
-19,129,2014,33.15
-19,129,2015,33.55
-19,129,2016,34.5
-19,129,2017,33.66
-19,129,2018,34.43
-19,129,2019,35.35
-19,129,2020,34.04
-19,129,2021,33.66
-19,129,2022,34.03
-19,130,2000,31.6
-19,130,2001,31.7
-19,130,2002,33.86
-19,130,2003,32.89
-19,130,2004,33.06
-19,130,2005,34.59
-19,130,2006,32.29
-19,130,2007,32.66
-19,130,2008,33.45
-19,130,2009,34.12
-19,130,2010,31.89
-19,130,2011,31.39
-19,130,2012,32.87
-19,130,2013,34.36
-19,130,2014,32.92
-19,130,2015,33.45
-19,130,2016,34.54
-19,130,2017,33.77
-19,130,2018,34.47
-19,130,2019,35.42
-19,130,2020,33.93
-19,130,2021,33.47
-19,130,2022,33.97
-19,134,2000,31.39
-19,134,2001,31.72
-19,134,2002,33.71
-19,134,2003,32.73
-19,134,2004,32.94
-19,134,2005,34.12
-19,134,2006,32.08
-19,134,2007,32.97
-19,134,2008,33.77
-19,134,2009,33.1
-19,134,2010,31.83
-19,134,2011,31.06
-19,134,2012,32.47
-19,134,2013,34.47
-19,134,2014,32.75
-19,134,2015,32.79
-19,134,2016,33.6
-19,134,2017,33.54
-19,134,2018,34.21
-19,134,2019,34.64
-19,134,2020,33.88
-19,134,2021,33.84
-19,134,2022,33.38
-19,135,2000,32.1
-19,135,2001,32.59
-19,135,2002,34.45
-19,135,2003,33.45
-19,135,2004,33.63
-19,135,2005,34.67
-19,135,2006,32.75
-19,135,2007,33.6
-19,135,2008,34.38
